id,name,sport,year,brand,setName,source,searchText,displayName
generated_Golf_2011_Select,Select,Golf,2011,Panini,Select,generated,golf 2011 select,Golf 2011 Panini Select
generated_Golf_2011_Optic,Optic,Golf,2011,Donruss,Optic,generated,golf 2011 optic,Golf 2011 Donruss Optic
generated_Golf_2011_Donruss,Donruss,Golf,2011,Donruss,Donruss,generated,golf 2011 donruss,Golf 2011 Donruss Donruss
generated_Golf_2011_Hoops,Hoops,Golf,2011,Panini,Hoops,generated,golf 2011 hoops,Golf 2011 Panini Hoops
generated_Golf_2011_Chronicles,Chronicles,Golf,2011,Panini,Chronicles,generated,golf 2011 chronicles,Golf 2011 Panini Chronicles
generated_Golf_2011_Spectra,Spectra,Golf,2011,Panini,Spectra,generated,golf 2011 spectra,Golf 2011 Panini Spectra
generated_Golf_2011_Illusions,Illusions,Golf,2011,Panini,Illusions,generated,golf 2011 illusions,Golf 2011 Panini Illusions
generated_Golf_2011_Contenders,Contenders,Golf,2011,Upper Deck,Contenders,generated,golf 2011 contenders,Golf 2011 Upper Deck Contenders
generated_Golf_2011_Obsidian,Obsidian,Golf,2011,Panini,Obsidian,generated,golf 2011 obsidian,Golf 2011 Panini Obsidian
generated_Golf_2011_Flux,Flux,Golf,2011,Panini,Flux,generated,golf 2011 flux,Golf 2011 Panini Flux
generated_Golf_2011_Crown Royale,Crown Royale,Golf,2011,Panini,Crown Royale,generated,golf 2011 crown royale,Golf 2011 Panini Crown Royale
generated_Golf_2011_Phoenix,Phoenix,Golf,2011,Panini,Phoenix,generated,golf 2011 phoenix,Golf 2011 Panini Phoenix
generated_Golf_2011_Recon,Recon,Golf,2011,Panini,Recon,generated,golf 2011 recon,Golf 2011 Panini Recon
generated_Golf_2011_Status,Status,Golf,2011,Panini,Status,generated,golf 2011 status,Golf 2011 Panini Status
generated_Golf_2011_Immaculate,Immaculate,Golf,2011,Panini,Immaculate,generated,golf 2011 immaculate,Golf 2011 Panini Immaculate
generated_Golf_2011_National Treasures,National Treasures,Golf,2011,Panini,National Treasures,generated,golf 2011 national treasures,Golf 2011 Panini National Treasures
generated_Golf_2010_Series One,Series One,Golf,2010,Topps,Series One,generated,golf 2010 series one,Golf 2010 Topps Series One
generated_Golf_2010_Chrome,Chrome,Golf,2010,Topps,Chrome,generated,golf 2010 chrome,Golf 2010 Topps Chrome
generated_Golf_2010_Prizm,Prizm,Golf,2010,Panini,Prizm,generated,golf 2010 prizm,Golf 2010 Panini Prizm
generated_Golf_2010_Select,Select,Golf,2010,Panini,Select,generated,golf 2010 select,Golf 2010 Panini Select
generated_Golf_2010_Optic,Optic,Golf,2010,Donruss,Optic,generated,golf 2010 optic,Golf 2010 Donruss Optic
generated_Golf_2010_Donruss,Donruss,Golf,2010,Donruss,Donruss,generated,golf 2010 donruss,Golf 2010 Donruss Donruss
generated_Golf_2010_Hoops,Hoops,Golf,2010,Panini,Hoops,generated,golf 2010 hoops,Golf 2010 Panini Hoops
generated_Golf_2010_Chronicles,Chronicles,Golf,2010,Panini,Chronicles,generated,golf 2010 chronicles,Golf 2010 Panini Chronicles
generated_Golf_2010_Spectra,Spectra,Golf,2010,Panini,Spectra,generated,golf 2010 spectra,Golf 2010 Panini Spectra
generated_Golf_2010_Illusions,Illusions,Golf,2010,Panini,Illusions,generated,golf 2010 illusions,Golf 2010 Panini Illusions
generated_Golf_2010_Contenders,Contenders,Golf,2010,Upper Deck,Contenders,generated,golf 2010 contenders,Golf 2010 Upper Deck Contenders
generated_Golf_2010_Obsidian,Obsidian,Golf,2010,Panini,Obsidian,generated,golf 2010 obsidian,Golf 2010 Panini Obsidian
generated_Golf_2010_Flux,Flux,Golf,2010,Panini,Flux,generated,golf 2010 flux,Golf 2010 Panini Flux
generated_Golf_2010_Crown Royale,Crown Royale,Golf,2010,Panini,Crown Royale,generated,golf 2010 crown royale,Golf 2010 Panini Crown Royale
generated_Golf_2010_Phoenix,Phoenix,Golf,2010,Panini,Phoenix,generated,golf 2010 phoenix,Golf 2010 Panini Phoenix
generated_Golf_2010_Recon,Recon,Golf,2010,Panini,Recon,generated,golf 2010 recon,Golf 2010 Panini Recon
generated_Golf_2010_Status,Status,Golf,2010,Panini,Status,generated,golf 2010 status,Golf 2010 Panini Status
generated_Golf_2010_Immaculate,Immaculate,Golf,2010,Panini,Immaculate,generated,golf 2010 immaculate,Golf 2010 Panini Immaculate
generated_Golf_2010_National Treasures,National Treasures,Golf,2010,Panini,National Treasures,generated,golf 2010 national treasures,Golf 2010 Panini National Treasures
generated_Golf_2009_Series One,Series One,Golf,2009,Topps,Series One,generated,golf 2009 series one,Golf 2009 Topps Series One
generated_Golf_2009_Chrome,Chrome,Golf,2009,Topps,Chrome,generated,golf 2009 chrome,Golf 2009 Topps Chrome
generated_Golf_2009_Prizm,Prizm,Golf,2009,Panini,Prizm,generated,golf 2009 prizm,Golf 2009 Panini Prizm
generated_Golf_2009_Select,Select,Golf,2009,Panini,Select,generated,golf 2009 select,Golf 2009 Panini Select
generated_Golf_2009_Optic,Optic,Golf,2009,Donruss,Optic,generated,golf 2009 optic,Golf 2009 Donruss Optic
generated_Golf_2009_Donruss,Donruss,Golf,2009,Donruss,Donruss,generated,golf 2009 donruss,Golf 2009 Donruss Donruss
generated_Golf_2009_Hoops,Hoops,Golf,2009,Panini,Hoops,generated,golf 2009 hoops,Golf 2009 Panini Hoops
generated_Golf_2009_Chronicles,Chronicles,Golf,2009,Panini,Chronicles,generated,golf 2009 chronicles,Golf 2009 Panini Chronicles
generated_Golf_2009_Spectra,Spectra,Golf,2009,Panini,Spectra,generated,golf 2009 spectra,Golf 2009 Panini Spectra
generated_Golf_2009_Illusions,Illusions,Golf,2009,Panini,Illusions,generated,golf 2009 illusions,Golf 2009 Panini Illusions
generated_Golf_2009_Contenders,Contenders,Golf,2009,Upper Deck,Contenders,generated,golf 2009 contenders,Golf 2009 Upper Deck Contenders
generated_Golf_2009_Obsidian,Obsidian,Golf,2009,Panini,Obsidian,generated,golf 2009 obsidian,Golf 2009 Panini Obsidian
generated_Golf_2009_Flux,Flux,Golf,2009,Panini,Flux,generated,golf 2009 flux,Golf 2009 Panini Flux
generated_Golf_2009_Crown Royale,Crown Royale,Golf,2009,Panini,Crown Royale,generated,golf 2009 crown royale,Golf 2009 Panini Crown Royale
generated_Golf_2009_Phoenix,Phoenix,Golf,2009,Panini,Phoenix,generated,golf 2009 phoenix,Golf 2009 Panini Phoenix
generated_Golf_2009_Recon,Recon,Golf,2009,Panini,Recon,generated,golf 2009 recon,Golf 2009 Panini Recon
generated_Golf_2009_Status,Status,Golf,2009,Panini,Status,generated,golf 2009 status,Golf 2009 Panini Status
generated_Golf_2009_Immaculate,Immaculate,Golf,2009,Panini,Immaculate,generated,golf 2009 immaculate,Golf 2009 Panini Immaculate
generated_Golf_2009_National Treasures,National Treasures,Golf,2009,Panini,National Treasures,generated,golf 2009 national treasures,Golf 2009 Panini National Treasures
generated_Golf_2008_Series One,Series One,Golf,2008,Topps,Series One,generated,golf 2008 series one,Golf 2008 Topps Series One
generated_Golf_2008_Chrome,Chrome,Golf,2008,Topps,Chrome,generated,golf 2008 chrome,Golf 2008 Topps Chrome
generated_Golf_2008_Prizm,Prizm,Golf,2008,Panini,Prizm,generated,golf 2008 prizm,Golf 2008 Panini Prizm
generated_Golf_2008_Select,Select,Golf,2008,Panini,Select,generated,golf 2008 select,Golf 2008 Panini Select
generated_Golf_2008_Optic,Optic,Golf,2008,Donruss,Optic,generated,golf 2008 optic,Golf 2008 Donruss Optic
generated_Golf_2008_Donruss,Donruss,Golf,2008,Donruss,Donruss,generated,golf 2008 donruss,Golf 2008 Donruss Donruss
generated_Golf_2008_Hoops,Hoops,Golf,2008,Panini,Hoops,generated,golf 2008 hoops,Golf 2008 Panini Hoops
generated_Golf_2008_Chronicles,Chronicles,Golf,2008,Panini,Chronicles,generated,golf 2008 chronicles,Golf 2008 Panini Chronicles
generated_Golf_2008_Spectra,Spectra,Golf,2008,Panini,Spectra,generated,golf 2008 spectra,Golf 2008 Panini Spectra
generated_Golf_2008_Illusions,Illusions,Golf,2008,Panini,Illusions,generated,golf 2008 illusions,Golf 2008 Panini Illusions
generated_Golf_2008_Contenders,Contenders,Golf,2008,Upper Deck,Contenders,generated,golf 2008 contenders,Golf 2008 Upper Deck Contenders
generated_Golf_2008_Obsidian,Obsidian,Golf,2008,Panini,Obsidian,generated,golf 2008 obsidian,Golf 2008 Panini Obsidian
generated_Golf_2008_Flux,Flux,Golf,2008,Panini,Flux,generated,golf 2008 flux,Golf 2008 Panini Flux
generated_Golf_2008_Crown Royale,Crown Royale,Golf,2008,Panini,Crown Royale,generated,golf 2008 crown royale,Golf 2008 Panini Crown Royale
generated_Golf_2008_Phoenix,Phoenix,Golf,2008,Panini,Phoenix,generated,golf 2008 phoenix,Golf 2008 Panini Phoenix
generated_Golf_2008_Recon,Recon,Golf,2008,Panini,Recon,generated,golf 2008 recon,Golf 2008 Panini Recon
generated_Golf_2008_Status,Status,Golf,2008,Panini,Status,generated,golf 2008 status,Golf 2008 Panini Status
generated_Golf_2008_Immaculate,Immaculate,Golf,2008,Panini,Immaculate,generated,golf 2008 immaculate,Golf 2008 Panini Immaculate
generated_Golf_2008_National Treasures,National Treasures,Golf,2008,Panini,National Treasures,generated,golf 2008 national treasures,Golf 2008 Panini National Treasures
generated_Golf_2007_Series One,Series One,Golf,2007,Topps,Series One,generated,golf 2007 series one,Golf 2007 Topps Series One
generated_Golf_2007_Chrome,Chrome,Golf,2007,Topps,Chrome,generated,golf 2007 chrome,Golf 2007 Topps Chrome
generated_Golf_2007_Prizm,Prizm,Golf,2007,Panini,Prizm,generated,golf 2007 prizm,Golf 2007 Panini Prizm
generated_Golf_2007_Select,Select,Golf,2007,Panini,Select,generated,golf 2007 select,Golf 2007 Panini Select
generated_Golf_2007_Optic,Optic,Golf,2007,Donruss,Optic,generated,golf 2007 optic,Golf 2007 Donruss Optic
generated_Golf_2007_Donruss,Donruss,Golf,2007,Donruss,Donruss,generated,golf 2007 donruss,Golf 2007 Donruss Donruss
generated_Golf_2007_Hoops,Hoops,Golf,2007,Panini,Hoops,generated,golf 2007 hoops,Golf 2007 Panini Hoops
generated_Golf_2007_Chronicles,Chronicles,Golf,2007,Panini,Chronicles,generated,golf 2007 chronicles,Golf 2007 Panini Chronicles
generated_Golf_2007_Spectra,Spectra,Golf,2007,Panini,Spectra,generated,golf 2007 spectra,Golf 2007 Panini Spectra
generated_Golf_2007_Illusions,Illusions,Golf,2007,Panini,Illusions,generated,golf 2007 illusions,Golf 2007 Panini Illusions
generated_Golf_2007_Contenders,Contenders,Golf,2007,Upper Deck,Contenders,generated,golf 2007 contenders,Golf 2007 Upper Deck Contenders
generated_Golf_2007_Obsidian,Obsidian,Golf,2007,Panini,Obsidian,generated,golf 2007 obsidian,Golf 2007 Panini Obsidian
generated_Golf_2007_Flux,Flux,Golf,2007,Panini,Flux,generated,golf 2007 flux,Golf 2007 Panini Flux
generated_Golf_2007_Crown Royale,Crown Royale,Golf,2007,Panini,Crown Royale,generated,golf 2007 crown royale,Golf 2007 Panini Crown Royale
generated_Golf_2007_Phoenix,Phoenix,Golf,2007,Panini,Phoenix,generated,golf 2007 phoenix,Golf 2007 Panini Phoenix
generated_Golf_2007_Recon,Recon,Golf,2007,Panini,Recon,generated,golf 2007 recon,Golf 2007 Panini Recon
generated_Golf_2007_Status,Status,Golf,2007,Panini,Status,generated,golf 2007 status,Golf 2007 Panini Status
generated_Golf_2007_Immaculate,Immaculate,Golf,2007,Panini,Immaculate,generated,golf 2007 immaculate,Golf 2007 Panini Immaculate
generated_Golf_2007_National Treasures,National Treasures,Golf,2007,Panini,National Treasures,generated,golf 2007 national treasures,Golf 2007 Panini National Treasures
generated_Golf_2006_Series One,Series One,Golf,2006,Topps,Series One,generated,golf 2006 series one,Golf 2006 Topps Series One
generated_Golf_2006_Chrome,Chrome,Golf,2006,Topps,Chrome,generated,golf 2006 chrome,Golf 2006 Topps Chrome
generated_Golf_2006_Prizm,Prizm,Golf,2006,Panini,Prizm,generated,golf 2006 prizm,Golf 2006 Panini Prizm
generated_Golf_2006_Select,Select,Golf,2006,Panini,Select,generated,golf 2006 select,Golf 2006 Panini Select
generated_Golf_2006_Optic,Optic,Golf,2006,Donruss,Optic,generated,golf 2006 optic,Golf 2006 Donruss Optic
generated_Golf_2006_Donruss,Donruss,Golf,2006,Donruss,Donruss,generated,golf 2006 donruss,Golf 2006 Donruss Donruss
generated_Golf_2006_Hoops,Hoops,Golf,2006,Panini,Hoops,generated,golf 2006 hoops,Golf 2006 Panini Hoops
generated_Golf_2006_Chronicles,Chronicles,Golf,2006,Panini,Chronicles,generated,golf 2006 chronicles,Golf 2006 Panini Chronicles
generated_Golf_2006_Spectra,Spectra,Golf,2006,Panini,Spectra,generated,golf 2006 spectra,Golf 2006 Panini Spectra
generated_Golf_2006_Illusions,Illusions,Golf,2006,Panini,Illusions,generated,golf 2006 illusions,Golf 2006 Panini Illusions
generated_Golf_2006_Contenders,Contenders,Golf,2006,Upper Deck,Contenders,generated,golf 2006 contenders,Golf 2006 Upper Deck Contenders
generated_Golf_2006_Obsidian,Obsidian,Golf,2006,Panini,Obsidian,generated,golf 2006 obsidian,Golf 2006 Panini Obsidian
generated_Golf_2006_Flux,Flux,Golf,2006,Panini,Flux,generated,golf 2006 flux,Golf 2006 Panini Flux
generated_Golf_2006_Crown Royale,Crown Royale,Golf,2006,Panini,Crown Royale,generated,golf 2006 crown royale,Golf 2006 Panini Crown Royale
generated_Golf_2006_Phoenix,Phoenix,Golf,2006,Panini,Phoenix,generated,golf 2006 phoenix,Golf 2006 Panini Phoenix
generated_Golf_2006_Recon,Recon,Golf,2006,Panini,Recon,generated,golf 2006 recon,Golf 2006 Panini Recon
generated_Golf_2006_Status,Status,Golf,2006,Panini,Status,generated,golf 2006 status,Golf 2006 Panini Status
generated_Golf_2006_Immaculate,Immaculate,Golf,2006,Panini,Immaculate,generated,golf 2006 immaculate,Golf 2006 Panini Immaculate
generated_Golf_2006_National Treasures,National Treasures,Golf,2006,Panini,National Treasures,generated,golf 2006 national treasures,Golf 2006 Panini National Treasures
generated_Golf_2005_Series One,Series One,Golf,2005,Topps,Series One,generated,golf 2005 series one,Golf 2005 Topps Series One
generated_Golf_2005_Chrome,Chrome,Golf,2005,Topps,Chrome,generated,golf 2005 chrome,Golf 2005 Topps Chrome
generated_Golf_2005_Prizm,Prizm,Golf,2005,Panini,Prizm,generated,golf 2005 prizm,Golf 2005 Panini Prizm
generated_Golf_2005_Select,Select,Golf,2005,Panini,Select,generated,golf 2005 select,Golf 2005 Panini Select
generated_Golf_2005_Optic,Optic,Golf,2005,Donruss,Optic,generated,golf 2005 optic,Golf 2005 Donruss Optic
generated_Golf_2005_Donruss,Donruss,Golf,2005,Donruss,Donruss,generated,golf 2005 donruss,Golf 2005 Donruss Donruss
generated_Golf_2005_Hoops,Hoops,Golf,2005,Panini,Hoops,generated,golf 2005 hoops,Golf 2005 Panini Hoops
generated_Golf_2005_Chronicles,Chronicles,Golf,2005,Panini,Chronicles,generated,golf 2005 chronicles,Golf 2005 Panini Chronicles
generated_Golf_2005_Spectra,Spectra,Golf,2005,Panini,Spectra,generated,golf 2005 spectra,Golf 2005 Panini Spectra
generated_Golf_2005_Illusions,Illusions,Golf,2005,Panini,Illusions,generated,golf 2005 illusions,Golf 2005 Panini Illusions
generated_Golf_2005_Contenders,Contenders,Golf,2005,Upper Deck,Contenders,generated,golf 2005 contenders,Golf 2005 Upper Deck Contenders
generated_Golf_2005_Obsidian,Obsidian,Golf,2005,Panini,Obsidian,generated,golf 2005 obsidian,Golf 2005 Panini Obsidian
generated_Golf_2005_Flux,Flux,Golf,2005,Panini,Flux,generated,golf 2005 flux,Golf 2005 Panini Flux
generated_Golf_2005_Crown Royale,Crown Royale,Golf,2005,Panini,Crown Royale,generated,golf 2005 crown royale,Golf 2005 Panini Crown Royale
generated_Golf_2005_Phoenix,Phoenix,Golf,2005,Panini,Phoenix,generated,golf 2005 phoenix,Golf 2005 Panini Phoenix
generated_Golf_2005_Recon,Recon,Golf,2005,Panini,Recon,generated,golf 2005 recon,Golf 2005 Panini Recon
generated_Golf_2005_Status,Status,Golf,2005,Panini,Status,generated,golf 2005 status,Golf 2005 Panini Status
generated_Golf_2005_Immaculate,Immaculate,Golf,2005,Panini,Immaculate,generated,golf 2005 immaculate,Golf 2005 Panini Immaculate
generated_Golf_2005_National Treasures,National Treasures,Golf,2005,Panini,National Treasures,generated,golf 2005 national treasures,Golf 2005 Panini National Treasures
generated_Golf_2004_Series One,Series One,Golf,2004,Topps,Series One,generated,golf 2004 series one,Golf 2004 Topps Series One
generated_Golf_2004_Chrome,Chrome,Golf,2004,Topps,Chrome,generated,golf 2004 chrome,Golf 2004 Topps Chrome
generated_Golf_2004_Prizm,Prizm,Golf,2004,Panini,Prizm,generated,golf 2004 prizm,Golf 2004 Panini Prizm
generated_Golf_2004_Select,Select,Golf,2004,Panini,Select,generated,golf 2004 select,Golf 2004 Panini Select
generated_Golf_2004_Optic,Optic,Golf,2004,Donruss,Optic,generated,golf 2004 optic,Golf 2004 Donruss Optic
generated_Golf_2004_Donruss,Donruss,Golf,2004,Donruss,Donruss,generated,golf 2004 donruss,Golf 2004 Donruss Donruss
generated_Golf_2004_Hoops,Hoops,Golf,2004,Panini,Hoops,generated,golf 2004 hoops,Golf 2004 Panini Hoops
generated_Golf_2004_Chronicles,Chronicles,Golf,2004,Panini,Chronicles,generated,golf 2004 chronicles,Golf 2004 Panini Chronicles
generated_Golf_2004_Spectra,Spectra,Golf,2004,Panini,Spectra,generated,golf 2004 spectra,Golf 2004 Panini Spectra
generated_Golf_2004_Illusions,Illusions,Golf,2004,Panini,Illusions,generated,golf 2004 illusions,Golf 2004 Panini Illusions
generated_Golf_2004_Contenders,Contenders,Golf,2004,Upper Deck,Contenders,generated,golf 2004 contenders,Golf 2004 Upper Deck Contenders
generated_Golf_2004_Obsidian,Obsidian,Golf,2004,Panini,Obsidian,generated,golf 2004 obsidian,Golf 2004 Panini Obsidian
generated_Golf_2004_Flux,Flux,Golf,2004,Panini,Flux,generated,golf 2004 flux,Golf 2004 Panini Flux
generated_Golf_2004_Crown Royale,Crown Royale,Golf,2004,Panini,Crown Royale,generated,golf 2004 crown royale,Golf 2004 Panini Crown Royale
generated_Golf_2004_Phoenix,Phoenix,Golf,2004,Panini,Phoenix,generated,golf 2004 phoenix,Golf 2004 Panini Phoenix
generated_Golf_2004_Recon,Recon,Golf,2004,Panini,Recon,generated,golf 2004 recon,Golf 2004 Panini Recon
generated_Golf_2004_Status,Status,Golf,2004,Panini,Status,generated,golf 2004 status,Golf 2004 Panini Status
generated_Golf_2004_Immaculate,Immaculate,Golf,2004,Panini,Immaculate,generated,golf 2004 immaculate,Golf 2004 Panini Immaculate
generated_Golf_2004_National Treasures,National Treasures,Golf,2004,Panini,National Treasures,generated,golf 2004 national treasures,Golf 2004 Panini National Treasures
generated_Golf_2003_Series One,Series One,Golf,2003,Topps,Series One,generated,golf 2003 series one,Golf 2003 Topps Series One
generated_Golf_2003_Chrome,Chrome,Golf,2003,Topps,Chrome,generated,golf 2003 chrome,Golf 2003 Topps Chrome
generated_Golf_2003_Prizm,Prizm,Golf,2003,Panini,Prizm,generated,golf 2003 prizm,Golf 2003 Panini Prizm
generated_Golf_2003_Select,Select,Golf,2003,Panini,Select,generated,golf 2003 select,Golf 2003 Panini Select
generated_Golf_2003_Optic,Optic,Golf,2003,Donruss,Optic,generated,golf 2003 optic,Golf 2003 Donruss Optic
generated_Golf_2003_Donruss,Donruss,Golf,2003,Donruss,Donruss,generated,golf 2003 donruss,Golf 2003 Donruss Donruss
generated_Golf_2003_Hoops,Hoops,Golf,2003,Panini,Hoops,generated,golf 2003 hoops,Golf 2003 Panini Hoops
generated_Golf_2003_Chronicles,Chronicles,Golf,2003,Panini,Chronicles,generated,golf 2003 chronicles,Golf 2003 Panini Chronicles
generated_Golf_2003_Spectra,Spectra,Golf,2003,Panini,Spectra,generated,golf 2003 spectra,Golf 2003 Panini Spectra
generated_Golf_2003_Illusions,Illusions,Golf,2003,Panini,Illusions,generated,golf 2003 illusions,Golf 2003 Panini Illusions
generated_Golf_2003_Contenders,Contenders,Golf,2003,Upper Deck,Contenders,generated,golf 2003 contenders,Golf 2003 Upper Deck Contenders
generated_Golf_2003_Obsidian,Obsidian,Golf,2003,Panini,Obsidian,generated,golf 2003 obsidian,Golf 2003 Panini Obsidian
generated_Golf_2003_Flux,Flux,Golf,2003,Panini,Flux,generated,golf 2003 flux,Golf 2003 Panini Flux
